symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,full_date,calendar_year
^DJI,2020-05-22,24461.980469,24481.640625,24294.070313,24465.160156,24465.160156,255660000,255660000,3.17969,0.01299849,24413.62,"May 22, 20",0.0001299849,2020-05-22,2020
^DJI,2020-05-21,24564.269531,24718.460938,24370.880859,24474.119141,24474.119141,346770000,346770000,-90.15039,-0.367,24521.15,"May 21, 20",-0.00367,2020-05-21,2020
^DJI,2020-05-20,24455.939453,24649.480469,24455.939453,24575.900391,24575.900391,366510000,366510000,119.96094,0.49052,24560.44,"May 20, 20",0.0049052,2020-05-20,2020
^DJI,2020-05-19,24577.480469,24599.5,24202.960938,24206.859375,24206.859375,374100000,374100000,-370.62109,-1.51,24336.44,"May 19, 20",-0.0151,2020-05-19,2020
^DJI,2020-05-18,24059.980469,24708.539063,24059.980469,24597.369141,24597.369141,484190000,484190000,537.38867,2.23,24455.3,"May 18, 20",0.0223,2020-05-18,2020
^DJI,2020-05-15,23454.830078,23730.080078,23354.150391,23685.419922,23685.419922,491510000,491510000,230.58984,0.98312,23589.88,"May 15, 20",0.0098312,2020-05-15,2020
^DJI,2020-05-14,23049.060547,23630.859375,22789.619141,23625.339844,23625.339844,472700000,472700000,576.2793,2.5,23348.61,"May 14, 20",0.025,2020-05-14,2020
^DJI,2020-05-13,23702.160156,23708.900391,23067.640625,23247.970703,23247.970703,469950000,469950000,-454.18945,-1.92,23341.5,"May 13, 20",-0.0192,2020-05-13,2020
^DJI,2020-05-12,24292.839844,24382.089844,23761.580078,23764.779297,23764.779297,359480000,359480000,-528.06055,-2.17,23969.48,"May 12, 20",-0.0217,2020-05-12,2020
^DJI,2020-05-11,24256.449219,24366.210938,24070.220703,24221.990234,24221.990234,352400000,352400000,-34.45898,-0.14206,24219.47,"May 11, 20",-0.0014206,2020-05-11,2020
^DJI,2020-05-08,24107.820313,24349.900391,24107.050781,24331.320313,24331.320313,335760000,335760000,223.5,0.92709,24262.76,"May 08, 20",0.0092709,2020-05-08,2020
^DJI,2020-05-07,23837.210938,24094.619141,23834.390625,23875.890625,23875.890625,369890000,369890000,38.67969,0.16227,23934.97,"May 07, 20",0.0016227,2020-05-07,2020
^DJI,2020-05-06,23978.880859,24054.589844,23661.140625,23664.640625,23664.640625,377450000,377450000,-314.24023,-1.31,23793.46,"May 06, 20",-0.0131,2020-05-06,2020
^DJI,2020-05-05,23958.880859,24169.720703,23868.910156,23883.089844,23883.089844,369710000,369710000,-75.79102,-0.31634,23973.91,"May 05, 20",-0.0031634,2020-05-05,2020
^DJI,2020-05-04,23581.550781,23769.560547,23361.160156,23749.759766,23749.759766,355360000,355360000,168.20898,0.71331,23626.83,"May 04, 20",0.0071331,2020-05-04,2020
^DJI,2020-05-01,24120.779297,24120.779297,23645.300781,23723.689453,23723.689453,418160000,418160000,-397.08984,-1.65,23829.92,"May 01, 20",-0.0165,2020-05-01,2020
^DJI,2020-04-30,24585.570313,24585.570313,24186.900391,24345.720703,24345.720703,487840000,487840000,-239.84961,-0.97557,24372.73,"April 30, 20",-0.0097557,2020-04-30,2020
^DJI,2020-04-29,24490.369141,24764.769531,24453.990234,24633.859375,24633.859375,455290000,455290000,143.49023,0.5859,24617.54,"April 29, 20",0.005859,2020-04-29,2020
^DJI,2020-04-28,24357.169922,24512.240234,24031.199219,24101.550781,24101.550781,400250000,400250000,-255.61914,-1.05,24215.0,"April 28, 20",-0.0105,2020-04-28,2020
^DJI,2020-04-27,23866.150391,24207.650391,23840.609375,24133.779297,24133.779297,389390000,389390000,267.62891,1.12,24060.68,"April 27, 20",0.0112,2020-04-27,2020
^DJI,2020-04-24,23628.240234,23826.0,23417.679688,23775.269531,23775.269531,376020000,376020000,147.0293,0.62226,23672.98,"April 24, 20",0.0062226,2020-04-24,2020
^DJI,2020-04-23,23543.089844,23885.359375,23483.349609,23515.259766,23515.259766,389290000,389290000,-27.83008,-0.11821,23627.99,"April 23, 20",-0.0011821,2020-04-23,2020
^DJI,2020-04-22,23437.339844,23613.099609,23339.599609,23475.820313,23475.820313,352880000,352880000,38.48047,0.16418,23476.17,"April 22, 20",0.0016418,2020-04-22,2020
^DJI,2020-04-21,23365.25,23365.25,22941.880859,23018.880859,23018.880859,485140000,485140000,-346.36914,-1.48,23108.67,"April 21, 20",-0.0148,2020-04-21,2020
^DJI,2020-04-20,24095.099609,24108.689453,23627.189453,23650.439453,23650.439453,423410000,423410000,-444.66016,-1.85,23795.44,"April 20, 20",-0.0185,2020-04-20,2020
^DJI,2020-04-17,23817.150391,24264.210938,23817.150391,24242.490234,24242.490234,525950000,525950000,425.33984,1.79,24107.95,"April 17, 20",0.0179,2020-04-17,2020
^DJI,2020-04-16,23543.660156,23598.080078,23211.380859,23537.679688,23537.679688,471050000,471050000,-5.98047,-0.02540161,23449.05,"April 16, 20",-0.0002540161,2020-04-16,2020
^DJI,2020-04-15,23600.720703,23649.720703,23233.320313,23504.349609,23504.349609,437630000,437630000,-96.37109,-0.40834,23462.46,"April 15, 20",-0.0040834,2020-04-15,2020
^DJI,2020-04-14,23690.570313,24040.580078,23683.439453,23949.759766,23949.759766,485910000,485910000,259.18945,1.09,23891.26,"April 14, 20",0.0109,2020-04-14,2020
^DJI,2020-04-13,23698.929688,23698.929688,23095.349609,23390.769531,23390.769531,394320000,394320000,-308.16016,-1.3,23395.02,"April 13, 20",-0.013,2020-04-13,2020
^DJI,2020-04-09,23690.660156,24008.990234,23504.089844,23719.369141,23719.369141,566400000,566400000,28.70898,0.12118,23744.15,"April 09, 20",0.0012118,2020-04-09,2020
^DJI,2020-04-08,22893.470703,23513.400391,22682.990234,23433.570313,23433.570313,472740000,472740000,540.09961,2.36,23209.99,"April 08, 20",0.0236,2020-04-08,2020
^DJI,2020-04-07,23537.439453,23617.240234,22634.449219,22653.859375,22653.859375,594660000,594660000,-883.58008,-3.75,22968.52,"April 07, 20",-0.0375,2020-04-07,2020
^DJI,2020-04-06,21693.630859,22783.449219,21693.630859,22679.990234,22679.990234,610760000,610760000,986.35938,4.55,22385.69,"April 06, 20",0.0455,2020-04-06,2020
^DJI,2020-04-03,21285.929688,21447.810547,20863.089844,21052.529297,21052.529297,450010000,450010000,-233.40039,-1.1,21121.14,"April 03, 20",-0.011,2020-04-03,2020
^DJI,2020-04-02,20819.460938,21477.769531,20735.019531,21413.439453,21413.439453,529540000,529540000,593.97851,2.85,21208.74,"April 02, 20",0.0285,2020-04-02,2020
^DJI,2020-04-01,21227.380859,21487.240234,20784.429688,20943.509766,20943.509766,506680000,506680000,-283.87109,-1.34,21071.73,"April 01, 20",-0.0134,2020-04-01,2020
^DJI,2020-03-31,22208.419922,22480.369141,21852.080078,21917.160156,21917.160156,571210000,571210000,-291.25977,-1.31,22083.2,"March 31, 20",-0.0131,2020-03-31,2020
^DJI,2020-03-30,21678.220703,22378.089844,21522.080078,22327.480469,22327.480469,545540000,545540000,649.25977,2.99,22075.88,"March 30, 20",0.0299,2020-03-30,2020
^DJI,2020-03-27,21898.470703,22327.570313,21469.269531,21636.779297,21636.779297,588830000,588830000,-261.69141,-1.2,21811.21,"March 27, 20",-0.012,2020-03-27,2020
^DJI,2020-03-26,21468.380859,22595.060547,21427.099609,22552.169922,22552.169922,705180000,705180000,1083.78906,5.05,22191.44,"March 26, 20",0.0505,2020-03-26,2020
^DJI,2020-03-25,21050.339844,22019.929688,20538.339844,21200.550781,21200.550781,796320000,796320000,150.21094,0.71358,21252.94,"March 25, 20",0.0071358,2020-03-25,2020
^DJI,2020-03-24,19722.189453,20737.699219,19649.25,20704.910156,20704.910156,799340000,799340000,982.7207,4.98,20363.95,"March 24, 20",0.0498,2020-03-24,2020
^DJI,2020-03-23,19028.359375,19121.009766,18213.650391,18591.929688,18591.929688,787970000,787970000,-436.42969,-2.29,18642.2,"March 23, 20",-0.0229,2020-03-23,2020
^DJI,2020-03-20,20253.150391,20531.259766,19094.269531,19173.980469,19173.980469,872290000,872290000,-1079.16992,-5.33,19599.84,"March 20, 20",-0.0533,2020-03-20,2020
^DJI,2020-03-19,19830.009766,20442.630859,19177.130859,20087.189453,20087.189453,780300000,780300000,257.17969,1.3,19902.32,"March 19, 20",0.013,2020-03-19,2020
^DJI,2020-03-18,20188.689453,20489.330078,18917.460938,19898.919922,19898.919922,871360000,871360000,-289.76953,-1.44,19768.57,"March 18, 20",-0.0144,2020-03-18,2020
^DJI,2020-03-17,20487.050781,21379.349609,19882.259766,21237.380859,21237.380859,793060000,793060000,750.33008,3.66,20833.0,"March 17, 20",0.0366,2020-03-17,2020
^DJI,2020-03-16,20917.529297,21768.279297,20116.460938,20188.519531,20188.519531,770130000,770130000,-729.00977,-3.49,20691.09,"March 16, 20",-0.0349,2020-03-16,2020
^DJI,2020-03-13,21973.820313,23189.759766,21285.369141,23185.619141,23185.619141,843080000,843080000,1211.79883,5.51,22553.58,"March 13, 20",0.0551,2020-03-13,2020
^DJI,2020-03-12,22184.710938,22837.949219,21154.460938,21200.619141,21200.619141,908260000,908260000,-984.0918,-4.44,21731.01,"March 12, 20",-0.0444,2020-03-12,2020
^DJI,2020-03-11,24604.630859,24604.630859,23328.320313,23553.220703,23553.220703,663960000,663960000,-1051.41016,-4.27,23828.72,"March 11, 20",-0.0427,2020-03-11,2020
^DJI,2020-03-10,24453.0,25020.990234,23690.339844,25018.160156,25018.160156,654860000,654860000,565.16016,2.31,24576.5,"March 10, 20",0.0231,2020-03-10,2020
^DJI,2020-03-09,24992.359375,24992.359375,23706.070313,23851.019531,23851.019531,750430000,750430000,-1141.33984,-4.57,24183.15,"March 09, 20",-0.0457,2020-03-09,2020
^DJI,2020-03-06,25457.210938,25994.380859,25226.619141,25864.779297,25864.779297,599780000,599780000,407.56836,1.6,25695.26,"March 06, 20",0.016,2020-03-06,2020
^DJI,2020-03-05,26671.919922,26671.919922,25943.330078,26121.279297,26121.279297,477370000,477370000,-550.64062,-2.06,26245.51,"March 05, 20",-0.0206,2020-03-05,2020
^DJI,2020-03-04,26383.679688,27102.339844,26286.310547,27090.859375,27090.859375,457590000,457590000,707.17969,2.68,26826.5,"March 04, 20",0.0268,2020-03-04,2020
^DJI,2020-03-03,26762.470703,27084.589844,25706.279297,25917.410156,25917.410156,647080000,647080000,-845.06055,-3.16,26236.09,"March 03, 20",-0.0316,2020-03-03,2020
^DJI,2020-03-02,25590.509766,26706.169922,25391.960938,26703.320313,26703.320313,637200000,637200000,1112.81055,4.35,26267.15,"March 02, 20",0.0435,2020-03-02,2020
^DJI,2020-02-28,25270.830078,25494.240234,24681.009766,25409.359375,25409.359375,915990000,915990000,138.5293,0.54818,25194.87,"February 28, 20",0.0054818,2020-02-28,2020
^DJI,2020-02-27,26526.0,26775.310547,25752.820313,25766.640625,25766.640625,664980000,664980000,-759.35937,-2.86,26098.26,"February 27, 20",-0.0286,2020-02-27,2020
^DJI,2020-02-26,27159.460938,27542.779297,26890.970703,26957.589844,26957.589844,472450000,472450000,-201.87109,-0.74328,27130.45,"February 26, 20",-0.0074328,2020-02-26,2020
^DJI,2020-02-25,28037.650391,28149.199219,26997.619141,27081.359375,27081.359375,513270000,513270000,-956.29102,-3.41,27409.39,"February 25, 20",-0.0341,2020-02-25,2020
^DJI,2020-02-24,28402.929688,28402.929688,27912.439453,27960.800781,27960.800781,452580000,452580000,-442.12891,-1.56,28092.06,"February 24, 20",-0.0156,2020-02-24,2020
^DJI,2020-02-21,29146.529297,29146.529297,28892.699219,28992.410156,28992.410156,311210000,311210000,-154.11914,-0.52877,29010.55,"February 21, 20",-0.0052877,2020-02-21,2020
^DJI,2020-02-20,29296.25,29368.449219,28959.650391,29219.980469,29219.980469,287780000,287780000,-76.26953,-0.26034,29182.69,"February 20, 20",-0.0026034,2020-02-20,2020
^DJI,2020-02-19,29312.699219,29409.089844,29274.380859,29348.029297,29348.029297,240640000,240640000,35.33008,0.12053,29343.83,"February 19, 20",0.0012053,2020-02-19,2020
^DJI,2020-02-18,29282.779297,29330.160156,29116.810547,29232.189453,29232.189453,256600000,256600000,-50.58984,-0.17276,29226.39,"February 18, 20",-0.0017276,2020-02-18,2020
^DJI,2020-02-14,29440.470703,29463.039063,29283.179688,29398.080078,29398.080078,231000000,231000000,-42.39062,-0.14399,29381.43,"February 14, 20",-0.0014399,2020-02-14,2020
^DJI,2020-02-13,29436.029297,29535.400391,29345.929688,29423.310547,29423.310547,291150000,291150000,-12.71875,-0.0432081,29434.88,"February 13, 20",-0.000432081,2020-02-13,2020
^DJI,2020-02-12,29406.75,29568.570313,29406.75,29551.419922,29551.419922,309530000,309530000,144.66992,0.49196,29508.91,"February 12, 20",0.0049196,2020-02-12,2020
^DJI,2020-02-11,29390.710938,29415.390625,29210.470703,29276.339844,29276.339844,279540000,279540000,-114.37109,-0.38914,29300.73,"February 11, 20",-0.0038914,2020-02-11,2020
^DJI,2020-02-10,28995.660156,29278.070313,28995.660156,29276.820313,29276.820313,250510000,250510000,281.16016,0.96966,29183.52,"February 10, 20",0.0096966,2020-02-10,2020
^DJI,2020-02-07,29286.919922,29286.919922,29056.980469,29102.509766,29102.509766,252860000,252860000,-184.41016,-0.62967,29148.8,"February 07, 20",-0.0062967,2020-02-07,2020
^DJI,2020-02-06,29388.580078,29408.050781,29246.929688,29379.769531,29379.769531,263700000,263700000,-8.81055,-0.02997949,29344.92,"February 06, 20",-0.0002997949,2020-02-06,2020
^DJI,2020-02-05,29048.730469,29308.890625,29000.849609,29290.849609,29290.849609,357540000,357540000,242.11914,0.83349,29200.2,"February 05, 20",0.0083349,2020-02-05,2020
^DJI,2020-02-04,28696.740234,28904.880859,28696.740234,28807.630859,28807.630859,332750000,332750000,110.89063,0.38642,28803.08,"February 04, 20",0.0038642,2020-02-04,2020
^DJI,2020-02-03,28319.650391,28630.390625,28319.650391,28399.810547,28399.810547,307910000,307910000,80.16016,0.28305,28449.95,"February 03, 20",0.0028305,2020-02-03,2020
^DJI,2020-01-31,28813.039063,28813.039063,28169.529297,28256.029297,28256.029297,403890000,403890000,-557.00977,-1.93,28412.87,"January 31, 20",-0.0193,2020-01-31,2020
^DJI,2020-01-30,28640.160156,28879.710938,28489.759766,28859.439453,28859.439453,326850000,326850000,219.2793,0.76564,28742.97,"January 30, 20",0.0076564,2020-01-30,2020
^DJI,2020-01-29,28820.529297,28944.240234,28728.189453,28734.449219,28734.449219,302290000,302290000,-86.08008,-0.29868,28802.29,"January 29, 20",-0.0029868,2020-01-29,2020
^DJI,2020-01-28,28594.279297,28823.230469,28575.75,28722.849609,28722.849609,330140000,330140000,128.57031,0.44964,28707.28,"January 28, 20",0.0044964,2020-01-28,2020
^DJI,2020-01-27,28542.490234,28671.789063,28440.470703,28535.800781,28535.800781,337270000,337270000,-6.68945,-0.02343682,28549.35,"January 27, 20",-0.0002343682,2020-01-27,2020
^DJI,2020-01-24,29230.390625,29288.789063,28843.310547,28989.730469,28989.730469,380010000,380010000,-240.66016,-0.82332,29040.61,"January 24, 20",-0.0082332,2020-01-24,2020
^DJI,2020-01-23,29111.019531,29190.470703,28966.980469,29160.089844,29160.089844,307060000,307060000,49.07031,0.16856,29105.85,"January 23, 20",0.0016856,2020-01-23,2020
^DJI,2020-01-22,29263.630859,29320.199219,29172.259766,29186.269531,29186.269531,283440000,283440000,-77.36133,-0.26436,29226.24,"January 22, 20",-0.0026436,2020-01-22,2020
^DJI,2020-01-21,29269.050781,29341.210938,29146.470703,29196.039063,29196.039063,320640000,320640000,-73.01172,-0.24945,29227.91,"January 21, 20",-0.0024945,2020-01-21,2020
^DJI,2020-01-17,29313.310547,29373.619141,29289.910156,29348.099609,29348.099609,321820000,321820000,34.78906,0.11868,29337.21,"January 17, 20",0.0011868,2020-01-17,2020
^DJI,2020-01-16,29131.949219,29300.320313,29131.949219,29297.640625,29297.640625,252110000,252110000,165.69141,0.56876,29243.3,"January 16, 20",0.0056876,2020-01-16,2020
^DJI,2020-01-15,28901.800781,29127.589844,28897.349609,29030.220703,29030.220703,260270000,260270000,128.41992,0.44433,29018.39,"January 15, 20",0.0044433,2020-01-15,2020
^DJI,2020-01-14,28895.5,29054.160156,28872.269531,28939.669922,28939.669922,287440000,287440000,44.16992,0.15286,28955.37,"January 14, 20",0.0015286,2020-01-14,2020
^DJI,2020-01-13,28869.009766,28909.910156,28819.429688,28907.050781,28907.050781,249830000,249830000,38.04102,0.13177,28878.8,"January 13, 20",0.0013177,2020-01-13,2020
^DJI,2020-01-10,28977.519531,29009.070313,28789.099609,28823.769531,28823.769531,237830000,237830000,-153.75,-0.53058,28873.98,"January 10, 20",-0.0053058,2020-01-10,2020
^DJI,2020-01-09,28851.970703,28988.009766,28844.310547,28956.900391,28956.900391,275060000,275060000,104.92969,0.36368,28929.74,"January 09, 20",0.0036368,2020-01-09,2020
^DJI,2020-01-08,28556.140625,28866.179688,28522.509766,28745.089844,28745.089844,291750000,291750000,188.94922,0.66168,28711.26,"January 08, 20",0.0066168,2020-01-08,2020
^DJI,2020-01-07,28639.179688,28685.5,28565.279297,28583.679688,28583.679688,258900000,258900000,-55.5,-0.19379,28611.49,"January 07, 20",-0.0019379,2020-01-07,2020
^DJI,2020-01-06,28465.5,28708.019531,28418.630859,28703.380859,28703.380859,252760000,252760000,237.88086,0.83568,28610.01,"January 06, 20",0.0083568,2020-01-06,2020
^DJI,2020-01-03,28553.330078,28716.310547,28500.359375,28634.880859,28634.880859,239590000,239590000,81.55078,0.28561,28617.18,"January 03, 20",0.0028561,2020-01-03,2020
^DJI,2020-01-02,28638.970703,28872.800781,28627.769531,28868.800781,28868.800781,251820000,251820000,229.83008,0.80251,28789.79,"January 02, 20",0.0080251,2020-01-02,2020
^GSPC,2020-12-31,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000,3179040000,22.80005,0.61073,3747.72,"December 31, 20",0.0061073,2020-12-31,2020
^GSPC,2020-12-30,3736.189941,3744.629883,3730.209961,3732.040039,3732.040039,3154850000,3154850000,-4.1499,-0.11107,3735.63,"December 30, 20",-0.0011107,2020-12-30,2020
^GSPC,2020-12-29,3750.01001,3756.120117,3723.310059,3727.040039,3727.040039,3393290000,3393290000,-22.96997,-0.61253,3735.49,"December 29, 20",-0.0061253,2020-12-29,2020
^GSPC,2020-12-28,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3535460000,3535460000,12.33008,0.33118,3732.97,"December 28, 20",0.0033118,2020-12-28,2020
^GSPC,2020-12-24,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000,1883780000,9.03003,0.24445,3698.73,"December 24, 20",0.0024445,2020-12-24,2020
^GSPC,2020-12-23,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3779160000,3779160000,-3.40991,-0.09232397,3696.84,"December 23, 20",-0.0009232397,2020-12-23,2020
^GSPC,2020-12-22,3698.080078,3698.26001,3676.159912,3687.26001,3687.26001,4053310000,4053310000,-10.82007,-0.29259,3687.23,"December 22, 20",-0.0029259,2020-12-22,2020
^GSPC,2020-12-21,3684.280029,3702.899902,3636.47998,3694.919922,3694.919922,4748580000,4748580000,10.63989,0.28879,3678.1,"December 21, 20",0.0028879,2020-12-21,2020
^GSPC,2020-12-18,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,7097100000,7097100000,-12.97998,-0.3487,3707.32,"December 18, 20",-0.003487,2020-12-18,2020
^GSPC,2020-12-17,3713.649902,3725.120117,3710.870117,3722.47998,3722.47998,4192810000,4192810000,8.83008,0.23777,3719.49,"December 17, 20",0.0023777,2020-12-17,2020
^GSPC,2020-12-16,3696.25,3711.27002,3688.570068,3701.169922,3701.169922,4067040000,4067040000,4.91992,0.13311,3700.34,"December 16, 20",0.0013311,2020-12-16,2020
^GSPC,2020-12-15,3666.409912,3695.290039,3659.620117,3694.620117,3694.620117,4387080000,4387080000,28.2102,0.76942,3683.18,"December 15, 20",0.0076942,2020-12-15,2020
^GSPC,2020-12-14,3675.27002,3697.610107,3645.840088,3647.48999,3647.48999,4623850000,4623850000,-27.78003,-0.75586,3663.65,"December 14, 20",-0.0075586,2020-12-14,2020
^GSPC,2020-12-11,3656.080078,3665.909912,3633.399902,3663.459961,3663.459961,4375470000,4375470000,7.37988,0.20185,3654.26,"December 11, 20",0.0020185,2020-12-11,2020
^GSPC,2020-12-10,3659.129883,3678.48999,3645.179932,3668.100098,3668.100098,4658480000,4658480000,8.97021,0.24515,3663.92,"December 10, 20",0.0024515,2020-12-10,2020
^GSPC,2020-12-09,3705.97998,3712.389893,3660.540039,3672.820068,3672.820068,5232800000,5232800000,-33.15991,-0.89477,3681.92,"December 09, 20",-0.0089477,2020-12-09,2020
^GSPC,2020-12-08,3683.050049,3708.449951,3678.830078,3702.25,3702.25,4584390000,4584390000,19.19995,0.52131,3696.51,"December 08, 20",0.0052131,2020-12-08,2020
^GSPC,2020-12-07,3694.72998,3697.409912,3678.879883,3691.959961,3691.959961,4804500000,4804500000,-2.77002,-0.07497216,3689.42,"December 07, 20",-0.0007497216,2020-12-07,2020
^GSPC,2020-12-04,3670.939941,3699.199951,3670.939941,3699.120117,3699.120117,5099620000,5099620000,28.18018,0.76766,3689.75,"December 04, 20",0.0076766,2020-12-04,2020
^GSPC,2020-12-03,3668.280029,3682.72998,3657.169922,3666.719971,3666.719971,5065340000,5065340000,-1.56006,-0.04252832,3668.87,"December 03, 20",-0.0004252832,2020-12-03,2020
^GSPC,2020-12-02,3653.780029,3670.959961,3644.840088,3669.01001,3669.01001,5041250000,5041250000,15.22998,0.41683,3661.6,"December 02, 20",0.0041683,2020-12-02,2020
^GSPC,2020-12-01,3645.870117,3678.449951,3645.870117,3662.449951,3662.449951,5418480000,5418480000,16.57983,0.45476,3662.26,"December 01, 20",0.0045476,2020-12-01,2020
^GSPC,2020-11-30,3634.179932,3634.179932,3594.389893,3621.629883,3621.629883,6308410000,6308410000,-12.55005,-0.34533,3616.73,"November 30, 20",-0.0034533,2020-11-30,2020
^GSPC,2020-11-27,3638.550049,3644.310059,3629.330078,3638.350098,3638.350098,2778390000,2778390000,-0.199951,-0.00549535,3637.33,"November 27, 20",-5.49535e-05,2020-11-27,2020
^GSPC,2020-11-25,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4910440000,4910440000,-5.8501,-0.16092,3627.64,"November 25, 20",-0.0016092,2020-11-25,2020
^GSPC,2020-11-24,3594.52002,3642.310059,3594.52002,3635.409912,3635.409912,6280290000,6280290000,40.88989,1.14,3624.08,"November 24, 20",0.0114,2020-11-24,2020
^GSPC,2020-11-23,3566.820068,3589.810059,3552.77002,3577.590088,3577.590088,5057550000,5057550000,10.77002,0.30195,3573.39,"November 23, 20",0.0030195,2020-11-23,2020
^GSPC,2020-11-20,3579.310059,3581.22998,3556.850098,3557.540039,3557.540039,4236370000,4236370000,-21.77002,-0.60822,3565.21,"November 20, 20",-0.0060822,2020-11-20,2020
^GSPC,2020-11-19,3559.409912,3585.219971,3543.840088,3581.870117,3581.870117,4363370000,4363370000,22.4602,0.63101,3570.31,"November 19, 20",0.0063101,2020-11-19,2020
^GSPC,2020-11-18,3612.090088,3619.090088,3567.330078,3567.790039,3567.790039,5284810000,5284810000,-44.30005,-1.23,3584.74,"November 18, 20",-0.0123,2020-11-18,2020
^GSPC,2020-11-17,3610.310059,3623.110107,3588.679932,3609.530029,3609.530029,4812180000,4812180000,-0.78003,-0.02160562,3607.11,"November 17, 20",-0.0002160562,2020-11-17,2020
^GSPC,2020-11-16,3600.159912,3628.51001,3600.159912,3626.909912,3626.909912,5295510000,5295510000,26.75,0.74302,3618.53,"November 16, 20",0.0074302,2020-11-16,2020
^GSPC,2020-11-13,3552.570068,3593.659912,3552.570068,3585.149902,3585.149902,4719580000,4719580000,32.57983,0.91708,3577.13,"November 13, 20",0.0091708,2020-11-13,2020
^GSPC,2020-11-12,3562.669922,3569.02002,3518.580078,3537.01001,3537.01001,4909660000,4909660000,-25.65991,-0.72024,3541.54,"November 12, 20",-0.0072024,2020-11-12,2020
^GSPC,2020-11-11,3563.219971,3581.159912,3557.0,3572.659912,3572.659912,4635560000,4635560000,9.43994,0.26493,3570.27,"November 11, 20",0.0026493,2020-11-11,2020
^GSPC,2020-11-10,3543.26001,3557.219971,3511.909912,3545.530029,3545.530029,6037470000,6037470000,2.27002,0.06406583,3538.22,"November 10, 20",0.0006406583,2020-11-10,2020
^GSPC,2020-11-09,3583.040039,3645.98999,3547.47998,3550.5,3550.5,8570510000,8570510000,-32.54004,-0.90817,3581.32,"November 09, 20",-0.0090817,2020-11-09,2020
^GSPC,2020-11-06,3508.340088,3521.580078,3484.340088,3509.439941,3509.439941,4842460000,4842460000,1.09985,0.03134967,3505.12,"November 06, 20",0.0003134967,2020-11-06,2020
^GSPC,2020-11-05,3485.73999,3529.050049,3485.73999,3510.449951,3510.449951,4858150000,4858150000,24.70996,0.70889,3508.41,"November 05, 20",0.0070889,2020-11-05,2020
^GSPC,2020-11-04,3406.459961,3486.25,3405.169922,3443.439941,3443.439941,4790400000,4790400000,36.97998,1.09,3444.95,"November 04, 20",0.0109,2020-11-04,2020
^GSPC,2020-11-03,3336.25,3389.48999,3336.25,3369.159912,3369.159912,4241380000,4241380000,32.90991,0.98643,3364.97,"November 03, 20",0.0098643,2020-11-03,2020
^GSPC,2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4314690000,4314690000,14.04004,0.42595,3306.71,"November 02, 20",0.0042595,2020-11-02,2020
^GSPC,2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4843930000,4843930000,-23.63013,-0.71746,3269.61,"October 30, 20",-0.0071746,2020-10-30,2020
^GSPC,2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4911860000,4911860000,32.94018,1.01,3303.66,"October 29, 20",0.0101,2020-10-29,2020
^GSPC,2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5139970000,5139970000,-71.44995,-2.14,3294.13,"October 28, 20",-0.0214,2020-10-28,2020
^GSPC,2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3962400000,3962400000,-12.46997,-0.36642,3396.3,"October 27, 20",-0.0036642,2020-10-27,2020
^GSPC,2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,4002210000,4002210000,-40.44995,-1.18,3402.42,"October 26, 20",-0.0118,2020-10-26,2020
^GSPC,2020-10-23,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3651600000,3651600000,0.489991,0.01414156,3457.43,"October 23, 20",0.0001414156,2020-10-23,2020
^GSPC,2020-10-22,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4172060000,4172060000,14.98999,0.43595,3443.12,"October 22, 20",0.0043595,2020-10-22,2020
^GSPC,2020-10-21,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4103960000,4103960000,-4.34985,-0.12645,3444.49,"October 21, 20",-0.0012645,2020-10-21,2020
^GSPC,2020-10-20,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3917850000,3917850000,3.74023,0.10875,3451.9,"October 20, 20",0.0010875,2020-10-20,2020
^GSPC,2020-10-19,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4091080000,4091080000,-66.73999,-1.91,3449.76,"October 19, 20",-0.0191,2020-10-19,2020
^GSPC,2020-10-16,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4688030000,4688030000,-9.68994,-0.27737,3493.34,"October 16, 20",-0.0027737,2020-10-16,2020
^GSPC,2020-10-15,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3724550000,3724550000,29.62012,0.85763,3471.1,"October 15, 20",0.0085763,2020-10-15,2020
